id,membership,score
103719,1,-0.04500869661569595
62892,1,-0.04501838609576225
67041,1,-0.022808238863945007
85316,0,-0.04999182000756264
6115,0,-0.025128625333309174
47787,0,-0.052369747310876846
30632,1,-0.03993808105587959
40856,1,-0.06329448521137238
69187,1,-0.05326158180832863
21538,0,-0.048035524785518646
62512,0,-0.044927895069122314
51133,0,-0.04544724524021149
53706,1,-0.047865308821201324
102363,0,-0.0788041427731514
10854,0,-0.043090805411338806
30019,0,-0.05640779435634613
31400,0,-0.04646795243024826
9493,1,-0.046403542160987854
21784,1,-0.05183055251836777
96507,1,-0.048331454396247864
23467,1,-0.05055626109242439
48040,1,-0.04385358840227127
70533,1,-0.036587271839380264
78108,0,-0.5899409055709839
102706,0,-0.04331742972135544
17875,1,-0.049138035625219345
61420,0,-0.050712309777736664
46522,0,-0.04562516137957573
40780,0,-0.0625227615237236
33731,0,-0.043478261679410934
90380,1,-0.03742576763033867
53482,0,-0.03812128305435181
85835,0,-0.028058970347046852
88800,1,-0.08585591614246368
6632,0,-0.0465674065053463
92211,0,-0.03340921923518181
64922,0,-0.01746700331568718
62608,1,-0.05752498283982277
97762,1,-0.07382150739431381
57157,0,-0.041842132806777954
36043,1,-0.04941367357969284
55453,1,-0.0698074996471405
24764,1,-0.023788167163729668
27384,1,-0.04017355293035507
15528,1,-0.06164946407079697
74153,0,-0.05398062244057655
78783,0,-0.03872021660208702
11628,1,-0.04437566176056862
61929,0,-0.04021397605538368
94859,1,-0.04531657695770264
19751,1,-0.07455745339393616
97236,1,-0.045288894325494766
18959,0,-0.03457886725664139
26454,1,-0.03351297602057457
56550,0,-0.03636337071657181
44884,0,-0.03124191239476204
16257,1,-0.022284455597400665
67804,1,-0.05232008174061775
18535,0,-0.03666036203503609
82022,1,-0.028216712176799774
33750,0,-0.27491146326065063
79408,1,-0.015921486541628838
102630,0,-0.043679237365722656
9971,0,-0.11154193431138992
14243,1,-0.04248591512441635
12387,1,-0.053372904658317566
94722,0,-0.033280543982982635
1364,0,-0.05452057719230652
70842,1,-0.055382415652275085
77464,1,-0.040973808616399765
62650,0,-1.1387686729431152
97693,0,-0.06298033893108368
100023,1,-0.0727379098534584
58020,0,-0.04555283486843109
14468,0,-0.04512413591146469
40603,0,-0.04597771167755127
31836,0,-0.0452268011868
36408,0,-0.04663749411702156
64563,1,-0.03824566677212715
102779,0,-0.03925082087516785
66089,0,-0.04432069510221481
96662,0,-0.046757977455854416
5797,1,-0.0664992481470108
60395,0,-0.03502178192138672
332,1,-0.04066138342022896
21051,1,-0.0473330020904541
82451,1,-0.05221203714609146
46257,0,-0.04362514615058899
68413,1,-0.04530666768550873
19145,1,-0.0555010586977005
11948,0,-0.04947448521852493
59423,0,-0.06245848163962364
81257,0,-0.030746573582291603
76708,0,-0.06907294690608978
52153,0,-0.05025055631995201
66718,0,-0.04867362603545189
49977,0,-0.061299145221710205
56475,1,-0.045621175318956375
31719,0,-0.057838596403598785
52607,1,-0.030636169016361237
6327,1,-0.06194296479225159
26557,1,-0.03198515251278877
82314,0,-0.0313103124499321
52040,0,-0.06535206735134125
4633,0,-0.044998899102211
66682,1,-0.046368375420570374
92101,1,-0.050632305443286896
78537,1,-0.04048223793506622
19848,1,-0.0316883847117424
51399,1,-0.06723558157682419
51850,1,-0.04633127152919769
27578,0,-0.045841533690690994
74400,0,-0.043157026171684265
15968,0,-0.033770136535167694
14573,1,-0.06106792762875557
14361,1,-0.02837350219488144
20196,0,-0.050287969410419464
54910,0,-0.04887719452381134
40224,0,-0.04156394302845001
8892,0,-0.055866263806819916
19036,0,-0.0376395583152771
19960,1,-0.04741360992193222
90582,1,-0.04460461810231209
96374,1,-0.07619354128837585
63281,1,-0.03348749876022339
107014,1,-0.07702112197875977
79117,1,-0.04403475299477577
74685,0,-0.034382276237010956
52488,1,-0.3873482048511505
29314,1,-0.4997171461582184
74953,0,-0.0689229667186737
9300,0,-0.04417688027024269
45629,1,-0.051141224801540375
101504,0,-0.24698586761951447
88168,1,-0.04661212116479874
91520,1,-0.06738381087779999
22689,1,-0.039368532598018646
98610,1,-0.027385300025343895
67055,0,-0.053572241216897964
28085,0,-0.048089832067489624
65683,1,-0.04405083879828453
60084,0,-0.059372056275606155
82475,0,-0.08094564825296402
45031,0,-0.03712291643023491
65460,1,-0.04615826532244682
44820,1,-0.04561866819858551
24035,0,-0.033372554928064346
53480,0,-0.0471726730465889
48693,1,-0.041691672056913376
27258,0,-0.05247721076011658
937,1,-0.04499262943863869
33860,1,-0.04392135888338089
14457,0,-0.04731185361742973
84315,0,-0.03524310514330864
37635,1,-0.04770165681838989
8438,1,-0.02646392397582531
61231,1,-0.04676537215709686
17560,1,-0.05779865384101868
31486,1,-0.09555324912071228
62402,1,-0.04078499227762222
89412,1,-0.04865682125091553
12245,0,-0.03885369747877121
69817,0,-0.04771040752530098
71401,1,-0.06826291978359222
75436,1,-0.060949042439460754
88491,1,-0.03799929469823837
69790,1,-0.07296345382928848
37735,1,-0.05266202613711357
29112,1,-0.04605137184262276
94971,1,-0.0427396334707737
41246,1,-0.04885653406381607
43279,1,-0.06077304854989052
79141,1,-1.1109517812728882
80934,0,-0.05433610826730728
31608,0,-0.04578528180718422
46234,1,-0.03614194691181183
19985,1,-0.05991225317120552
46599,0,-0.07259612530469894
52490,1,-0.04754411801695824
14493,1,-0.037545301020145416
89101,0,-0.0495576448738575
7251,0,-0.02632204443216324
65847,0,-0.0672052651643753
5037,1,-0.04708215221762657
6407,1,-0.0550585500895977
95609,1,-0.06499221175909042
75923,0,-0.03951200842857361
21694,0,-0.05251872539520264
54092,1,-0.04603360965847969
60651,0,-0.04130592569708824
106271,1,-0.04201772063970566
52292,0,-0.04990994557738304
98541,0,-0.09023582935333252
49345,0,-0.05643438547849655
2654,0,-0.055040836334228516
14947,0,-0.04145370051264763
21756,0,-0.03071432188153267
29923,0,-0.034871671348810196
105492,1,-0.05245639756321907
30120,1,-0.028154127299785614
106729,0,-0.04628733918070793
77857,1,-0.049221221357584
2735,1,-0.032378897070884705
2643,1,-0.04515570029616356
25934,0,-0.05593074485659599
103059,0,-0.030914757400751114
32397,0,-0.03639325499534607
35599,1,-0.05729040876030922
52325,0,-0.05952313914895058
81593,0,-0.028953980654478073
57856,0,-0.05352647975087166
106130,0,-0.22710460424423218
2962,0,-0.07864558696746826
64026,0,-0.05255028232932091
7022,1,-0.20944446325302124
49410,0,-0.06392326205968857
17754,1,-0.04149647429585457
76297,0,-0.04144912585616112
87647,0,-0.043554045259952545
11682,0,-0.035335052758455276
80345,0,-0.05775724723935127
60916,1,-0.0526202917098999
62788,1,-0.05428405851125717
80216,0,-0.053087279200553894
65290,1,-0.04471269249916077
80889,0,-0.02771082893013954
51586,0,-0.047064751386642456
16200,0,-0.0508965402841568
104360,0,-0.0672752633690834
10363,0,-0.053520604968070984
81380,0,-0.06681351363658905
101061,0,-0.05030202493071556
6889,0,-0.03497999534010887
74913,0,-0.039305608719587326
13753,0,-0.05138188600540161
6448,0,-0.047859057784080505
106135,0,-0.04595266282558441
58598,1,-0.04961039498448372
98076,0,-0.03970908746123314
106722,1,-0.05958693474531174
55371,1,-0.04355552792549133
18454,0,-0.04737018048763275
84713,0,-0.045835383236408234
65723,1,-0.035719312727451324
52685,1,-0.03596290946006775
44776,1,-0.028626656159758568
98100,1,-0.04572834074497223
69073,0,-0.05255073308944702
28739,0,-0.06086805835366249
1195,0,-0.05023525282740593
36261,1,-0.05375504493713379
29679,1,-0.06670278310775757
82602,1,-0.04749853163957596
104244,0,-0.13391542434692383
44016,0,-0.03030361235141754
61006,1,-0.06204929202795029
71789,0,-0.04694418981671333
49114,1,-0.040570612996816635
71889,0,-0.04959326609969139
71752,0,-0.06573278456926346
97455,1,-0.034673869609832764
28160,1,-0.05945563316345215
89468,0,-0.0493222177028656
75334,1,-0.04731844738125801
16509,1,-0.02104593627154827
30785,0,-0.060252733528614044
23284,1,-0.038153067231178284
24128,1,-0.060004767030477524
96533,1,-0.03682422265410423
41033,1,-0.06874914467334747
16577,0,-0.05577618628740311
57118,1,-0.051992058753967285
852,0,-0.1333504468202591
47733,0,-0.04304467514157295
84662,1,-0.04230332747101784
47907,1,-0.013402722775936127
32740,1,-0.058660369366407394
45464,1,-0.05873231217265129
53638,1,-0.05248241499066353
29004,1,-0.06150710955262184
49547,1,-0.026859499514102936
40452,0,-0.04278509318828583
88310,0,-0.06237291544675827
36744,0,-0.02848890610039234
53720,1,-0.05000021308660507
59934,1,-0.039924681186676025
25438,0,-0.047294002026319504
84958,0,-0.02943319082260132
23140,0,-0.047568101435899734
46985,1,-0.036071691662073135
28569,0,-0.04805801808834076
80598,0,-0.04888514056801796
36867,1,-0.04140898212790489
34390,1,-0.04030179977416992
64857,1,-0.028942516073584557
3622,0,-0.03277340903878212
2474,1,-0.07148489356040955
72033,0,-0.05547252669930458
48180,1,-0.04583105817437172
84144,0,-0.036650363355875015
98302,0,-0.050396449863910675
57461,0,-0.0532640665769577
26679,1,-0.050951939076185226
13587,1,-0.06405308842658997
29592,1,-0.046857062727212906
69639,0,-0.047757234424352646
19140,0,-0.05246623978018761
40362,0,-0.05423177778720856
66432,1,-0.024630017578601837
106009,0,-0.05049619451165199
6715,0,-0.04949706420302391
6220,1,-0.04990098625421524
10469,0,-0.04013965651392937
90471,1,-0.045900970697402954
79796,1,-0.03852856531739235
49625,1,-0.03353211283683777
94210,1,-0.053276728838682175
39569,0,-0.05401970073580742
9754,1,-0.030927123501896858
53247,0,-0.04773086681962013
37089,0,-0.05011439323425293
32887,1,-0.046114325523376465
36276,1,-0.04763687029480934
3096,1,-0.025240568444132805
100763,0,-0.03564903140068054
32665,1,-0.04365173354744911
92534,0,-0.03690728917717934
26362,0,-0.04098318889737129
101700,0,-0.04762323200702667
98671,1,-0.037646450102329254
92154,1,-0.07090971618890762
96056,0,-0.04316524788737297
77862,0,-0.6993950605392456
88527,1,-0.0407111719250679
35443,0,-0.05707086995244026
42237,0,-0.04993274062871933
71453,1,-0.05234406515955925
38050,0,-0.06290903687477112
99133,0,-0.04686388745903969
30997,0,-0.06235018000006676
9734,1,-0.06180042773485184
60342,1,-0.03795488178730011
99873,1,-0.036727700382471085
25856,0,-0.03280513361096382
54061,0,-0.039209213107824326
60493,0,-0.020401163026690483
53817,0,-0.05156474933028221
41629,1,-0.05535489320755005
35700,1,-0.03859371319413185
44703,1,-0.04443039745092392
62905,1,-0.04994702711701393
5698,0,-0.06177644431591034
91456,1,-0.06028056517243385
60923,1,-0.05118517205119133
84372,1,-0.03965890407562256
42246,1,-0.05143725872039795
9836,0,-0.06130150333046913
15181,1,-0.031028829514980316
56774,0,-0.03297435864806175
57833,0,-0.03955646976828575
7049,1,-0.060556069016456604
9343,1,-0.04934025928378105
100135,1,-0.03605789318680763
14003,1,-0.03832138702273369
66547,0,-0.05151595175266266
49188,1,-0.037842631340026855
85346,1,-0.04834974184632301
5375,0,-0.06805747002363205
83086,0,-0.04929328337311745
30802,0,-0.04515296593308449
64788,0,-0.047898147255182266
16998,1,-0.05190649628639221
59562,1,-0.05129797384142876
87673,1,-0.04037931561470032
40340,1,-0.062316689640283585
22209,0,-0.04664921388030052
84021,0,-0.04671303927898407
72234,0,-0.05510525777935982
41180,0,-0.04728877171874046
91779,1,-0.04108010232448578
42716,1,-0.046153027564287186
18301,1,-0.05089370906352997
11163,0,-0.03204403445124626
11823,0,-0.03006649948656559
52090,0,-0.03333485126495361
103557,0,-0.031401000916957855
63011,0,-0.040523335337638855
82954,1,-0.02580869570374489
79970,0,-0.031429536640644073
33592,0,-0.054885126650333405
47505,1,-0.05409886687994003
70081,1,-0.044410329312086105
65716,0,-0.04291677474975586
64048,0,-0.042669158428907394
26987,1,-0.03913940489292145
30435,1,-0.04465067759156227
60553,0,-0.05085575580596924
3854,1,-0.04761391133069992
18548,0,-0.05397926643490791
57234,0,-0.046970922499895096
49441,0,-0.053781140595674515
22626,0,-0.06300809979438782
77759,1,-0.04489871859550476
68811,1,-0.09201927483081818
1423,1,-0.07151985168457031
24021,1,-0.03538844361901283
24855,1,-0.04380829259753227
8553,0,-0.05451967567205429
73435,0,-0.042203906923532486
90705,1,-0.042601872235536575
47370,0,-0.04159173369407654
28586,0,-0.053686920553445816
19487,0,-0.03029019758105278
96191,0,-0.05133262649178505
30506,1,-0.029526252299547195
78124,1,-0.057384178042411804
66945,1,-0.06731615960597992
87439,1,-0.01908978633582592
2119,0,-0.041712138801813126
91356,0,-0.06849738210439682
74178,1,-0.057965949177742004
85628,1,-0.08673720061779022
95768,0,-0.05953459441661835
38061,1,-0.05427874997258186
22539,1,-0.05209345370531082
11996,1,-0.05414991080760956
42687,1,-0.041127122938632965
79884,0,-0.02131938934326172
22389,1,-0.1387050598859787
4330,0,-0.03526301681995392
5554,0,-0.06200738996267319
73452,0,-0.043833620846271515
29681,1,-0.04912600666284561
12848,1,-0.03943821042776108
19469,1,-0.04849080368876457
41337,0,-0.055264320224523544
27496,0,-0.04154667630791664
23815,0,-0.048770591616630554
37811,1,-0.06317093968391418
79869,0,-0.04012465476989746
77386,0,-0.037225253880023956
96333,0,-0.031735848635435104
18485,1,-0.04970965161919594
7730,0,-0.035807766020298004
46669,1,-0.03248864784836769
47437,0,-0.05839761346578598
61739,0,-0.027531668543815613
106478,1,-0.08342995494604111
38530,1,-0.04883280768990517
72706,0,-0.041178032755851746
72856,0,-0.0374404676258564
1562,1,-0.06096407398581505
51157,1,-0.06235454976558685
97254,1,-0.04475167766213417
18580,1,-0.057251572608947754
39078,0,-0.09795023500919342
94458,1,-0.049385759979486465
52020,1,-0.05138811469078064
25676,0,-0.07854089885950089
57251,0,-0.03535380959510803
86155,0,-0.06787792593240738
43548,0,-0.028919238597154617
2018,0,-0.05841110646724701
97634,0,-0.04564304277300835
32917,0,-0.06390693783760071
12689,0,-0.05596704035997391
100240,0,-0.0392274409532547
34262,0,-0.046155303716659546
13265,0,-0.039961449801921844
1467,0,-0.07815819978713989
35676,0,-0.04616202041506767
20006,0,-0.04692621901631355
58218,0,-0.04473081976175308
105113,1,-0.06430016458034515
71326,1,-0.03613803908228874
49467,1,-0.06426931172609329
61149,1,-0.03789921849966049
36223,1,-0.09981632977724075
26081,1,-0.046889934688806534
38419,0,-0.08595798909664154
13657,0,-0.04178542643785477
91194,0,-0.04882769659161568
23593,0,-0.03177488222718239
1494,1,-0.04203155264258385
97921,0,-0.05132050812244415
98368,1,-0.060571663081645966
17702,1,-0.052659761160612106
103871,1,-0.04845491424202919
85505,0,-0.04091419279575348
39875,1,-0.048701219260692596
44588,0,-0.0673186182975769
41385,1,-0.03496802598237991
100247,0,-0.040445029735565186
27572,0,-0.04800041392445564
36630,1,-0.04691268503665924
68758,1,-0.04519535228610039
19732,1,-0.06163119524717331
66179,0,-0.027792571112513542
89258,1,-0.41756299138069153
8323,0,-0.06260618567466736
53147,1,-0.050295110791921616
34177,1,-0.04288548603653908
85232,1,-0.05916241183876991
59467,1,-0.03858098387718201
47429,1,-0.05585431680083275
96292,0,-0.03899289295077324
16194,0,-0.06452594697475433
35999,1,-0.034695517271757126
42630,0,-0.05085835978388786
49269,1,-0.052378345280885696
19873,0,-0.050703130662441254
76361,1,-0.04837188869714737
75905,0,-0.06171368435025215
62607,0,-0.05400829389691353
4845,0,-0.056591883301734924
6444,1,-0.03945528343319893
107088,0,-0.046394892036914825
83148,0,-0.04945315793156624
95836,0,-0.04729025065898895
25116,1,-0.029397308826446533
68596,0,-0.04588605463504791
19617,0,-0.044987499713897705
85415,0,-0.03241651877760887
86338,0,-0.05765923857688904
72619,1,-0.0958937257528305
52418,0,-0.04164673388004303
14707,1,-0.05341596528887749
74987,1,-0.028595956042408943
104134,0,-0.024296270683407784
9388,1,-0.173622727394104
36382,0,-2.422550678253174
63743,1,-0.05937239155173302
47328,1,-0.05617149546742439
95998,0,-0.05076420679688454
75362,1,-0.04964408650994301
66888,0,-0.06103450432419777
89451,1,-0.04982239380478859
82836,1,-0.048734601587057114
68014,1,-0.0425262451171875
26369,0,-0.03348438814282417
69327,0,-0.0554862841963768
14063,1,-0.030331136658787727
63006,1,-0.0535733737051487
50210,0,-0.041707221418619156
79822,0,-0.04683590307831764
69599,0,-0.03144790232181549
72576,0,-0.0451824776828289
85886,0,-0.036637723445892334
76671,1,-0.04880646616220474
55691,0,-0.058229491114616394
41030,0,-0.03793123736977577
2475,0,-0.06983029097318649
71060,0,-0.08494911342859268
55933,0,-0.05362918972969055
29707,0,-0.03477611392736435
7214,1,-0.08197975903749466
23888,1,-0.04675217717885971
67385,1,-0.05545775219798088
35099,1,-0.023539258167147636
53875,0,-0.032592616975307465
44100,0,-0.05534699931740761
4228,1,-0.03374166786670685
93927,1,-0.060267772525548935
104169,0,-0.047034841030836105
28411,1,-0.05121563747525215
48157,0,-0.047240786254405975
31290,1,-0.043718717992305756
4971,1,-0.05456595495343208
65238,1,-0.053903475403785706
96462,1,-0.05128755420446396
79827,1,-0.04811232537031174
52847,1,-0.04162958264350891
17700,0,-0.04682429879903793
18176,1,-0.04721111059188843
51593,1,-0.060001399368047714
84644,1,-0.047553665935993195
27297,1,-0.04801609367132187
23170,0,-0.18443483114242554
57430,0,-0.052644383162260056
59744,1,-0.04786326363682747
104159,1,-0.052277542650699615
46083,0,-0.06087624654173851
77582,1,-0.03413598984479904
21102,0,-0.05438420549035072
101305,1,-0.03526807948946953
81826,0,-0.048326797783374786
103626,0,-0.06448593735694885
32160,1,-0.03306039795279503
26439,1,-0.03198700025677681
68397,0,-0.030678946524858475
40625,1,-0.05330633744597435
48566,0,-0.060080092400312424
39043,1,-0.045623451471328735
9124,1,-0.06332895159721375
96222,1,-0.06603981554508209
78482,1,-0.054748691618442535
64407,0,-0.06703828275203705
61038,1,-0.06952275335788727
69991,1,-0.048187077045440674
7682,1,-0.04556171968579292
73758,0,-0.08164825290441513
21037,1,-0.054116372019052505
70696,0,-0.05018491670489311
40013,1,-0.04387161508202553
55211,0,-0.03945161774754524
58687,1,-0.04860890284180641
71867,1,-0.04720360413193703
26651,0,-0.05484991893172264
27897,0,-0.04311569407582283
79631,1,-0.054986342787742615
75776,0,-0.06435560435056686
97598,0,-0.046908702701330185
75753,0,-0.05278133228421211
107057,0,-0.046040669083595276
58839,1,-0.051258787512779236
67106,0,-0.04076725244522095
22934,1,-0.056250832974910736
42622,0,-0.028329933062195778
93306,1,-0.044304389506578445
9149,0,-0.037104424089193344
10654,1,-0.05068012699484825
75068,1,-0.04981207102537155
49417,1,-0.05966835841536522
4256,0,-0.06568344682455063
46640,1,-0.03320709243416786
1976,1,-0.048095058649778366
85122,1,-0.42705458402633667
95881,1,-0.0353337861597538
98773,0,-0.0475890152156353
82279,0,-0.03369591012597084
94993,0,-0.032539188861846924
72299,0,-0.045581426471471786
84454,0,-0.047401558607816696
22817,1,-0.03780130669474602
54116,1,-0.05538162589073181
19266,0,-0.04986594244837761
102304,1,-0.037049055099487305
41511,1,-0.061123885214328766
96022,0,-0.04319755733013153
82868,1,-0.03869154676795006
16977,0,-0.04955242574214935
32583,0,-0.03530421480536461
12989,0,-0.04727239906787872
62048,1,-0.02558736316859722
65440,1,-0.031390950083732605
34474,0,-0.06196671724319458
7413,1,-0.02595355175435543
70173,0,-0.050348956137895584
48637,0,-0.04803597927093506
65722,0,-0.05005543306469917
40872,0,-0.04343055188655853
91433,0,-0.07153694331645966
54473,1,-0.053017642349004745
44231,0,-0.05843562260270119
59364,1,-0.04232252389192581
98623,0,-0.056348755955696106
58304,0,-0.0421944186091423
21748,1,-0.031056910753250122
74083,0,-0.04566183313727379
94977,1,-0.05093177407979965
54269,1,-0.033572692424058914
105628,1,-0.04231932386755943
60634,1,-0.050233326852321625
6256,1,-0.046890389174222946
33924,1,-0.0606001615524292
4858,1,-0.05124497041106224
70070,0,-0.032245934009552
15990,1,-0.07566074281930923
94263,1,-0.032161783427000046
72070,1,-0.04134858772158623
104025,0,-2.1575658321380615
55526,1,-0.01155894249677658
74839,1,-0.0507541187107563
22129,1,-0.06950729340314865
68191,1,-0.07349304109811783
4592,0,-0.05436873808503151
106912,0,-0.04327918589115143
85969,0,-0.03936440497636795
616,0,-0.0645277351140976
25566,0,-0.04494818300008774
5740,0,-0.03918113186955452
33671,1,-0.0322408564388752
17499,1,-0.04525061324238777
57780,0,-0.05327005684375763
26544,1,-0.05345630645751953
75,1,-0.04283294826745987
75373,1,-0.028678784146904945
54268,1,-0.044611457735300064
54286,0,-0.03731139004230499
96182,1,-0.03653808310627937
44790,1,-0.05169641599059105
20424,0,-0.04333706200122833
60145,0,-0.03733263909816742
92718,1,-0.04727944731712341
4058,1,-0.052232515066862106
69109,0,-2.6599366664886475
24438,1,-0.04600651562213898
34955,1,-0.05577900633215904
100325,0,-0.052370764315128326
865,0,-5.009959697723389
27432,0,-0.0437067374587059
100750,1,-0.05406837537884712
78141,1,-0.05161173641681671
89049,0,-0.05401326343417168
17506,1,-0.049563657492399216
37979,1,-0.061708979308605194
85292,0,-0.08274078369140625
39860,0,-0.04663851857185364
85895,1,-0.03891320526599884
21576,1,-0.046638406813144684
62232,1,-0.05661768093705177
7396,1,-0.03743105009198189
58122,1,-0.055491361767053604
99720,1,-0.05782385542988777
41955,1,-0.06282474100589752
91553,0,-0.04950148984789848
9667,1,-0.07702288776636124
76204,0,-0.0483127124607563
60943,0,-0.052652861922979355
101729,1,-0.056768279522657394
47105,0,-0.054502516984939575
77815,0,-0.10240792483091354
23477,1,-0.049065057188272476
7059,0,-0.04310781881213188
8289,0,-0.05334058403968811
102838,0,-0.05006983503699303
48083,1,-0.048165153712034225
1271,0,-0.04673761501908302
94901,0,-0.04009842872619629
26701,1,-0.03282105550169945
38371,1,-0.0753570944070816
9626,0,-0.058290448039770126
93066,0,-0.06493300199508667
30966,1,-0.039959270507097244
102412,1,-0.048048362135887146
20207,0,-0.05206289887428284
15291,1,-0.04706566035747528
64869,1,-0.0292720515280962
102199,1,-0.04879647493362427
68890,0,-0.06304122507572174
3693,0,-0.07022986561059952
37245,1,-0.051688265055418015
44366,1,-0.045976001769304276
86388,1,-0.04889944568276405
2399,1,-0.04576022922992706
12870,1,-0.04126302897930145
99574,1,-0.03921850025653839
36905,0,-0.05197655409574509
48584,0,-0.052139054983854294
67758,1,-0.21624179184436798
33802,1,-0.05780090391635895
68821,1,-0.06535206735134125
84119,0,-0.05316358432173729
12499,0,-0.037688810378313065
9960,1,-0.047770075500011444
49047,1,-0.05569174140691757
49163,0,-0.06870117783546448
104649,0,-0.04522588849067688
27980,0,-0.058312151581048965
91568,0,-0.04864467307925224
35431,0,-0.0434730090200901
46068,1,-0.03416375443339348
24683,0,-0.07327326387166977
89349,1,-0.049405958503484726
11358,1,-0.05550963059067726
7486,1,-0.039773013442754745
90736,1,-0.045357365161180496
90226,0,-0.03353165090084076
74892,0,-0.048562005162239075
10585,1,-0.019733652472496033
39179,0,-0.0683588907122612
49090,1,-0.053559813648462296
69804,0,-0.04145781695842743
83043,0,-0.04009980335831642
102271,0,-0.04692576453089714
68373,1,-0.03314758837223053
72295,0,-0.02791406959295273
24933,0,-0.037522681057453156
74176,0,-0.05721442028880119
107009,0,-0.03888867050409317
69840,0,-0.037830691784620285
35247,0,-0.05860224738717079
1761,0,-0.03734687715768814
45939,1,-0.04443484544754028
88318,1,-0.0225233044475317
88809,1,-0.06959803402423859
8245,0,-0.05111506208777428
47953,1,-0.041432999074459076
281,1,-0.049071528017520905
229,0,-0.048137545585632324
68205,1,-0.04209395870566368
18122,1,-0.03861286863684654
96100,0,-0.04702107980847359
96219,0,-0.05635855719447136
7543,0,-0.044019583612680435
104811,1,-0.03720952197909355
79759,1,-0.0543016716837883
34344,0,-0.042432330548763275
72893,1,-0.0893356129527092
29816,0,-0.045971449464559555
5664,1,-0.03491092845797539
83749,0,-0.04874288663268089
32896,0,-0.03115721605718136
100845,0,-0.04587683081626892
37134,1,-0.039298731833696365
46327,0,-0.08112846314907074
58241,0,-0.04032733663916588
72335,1,-0.05680961161851883
10763,0,-0.054388608783483505
58343,1,-0.04851362854242325
2280,0,-0.042505450546741486
77145,1,-0.0494840182363987
36868,0,-0.04562949016690254
87127,0,-0.04828386381268501
1964,1,-0.05598045513033867
87474,0,-0.03887961059808731
92888,1,-0.03053326904773712
65060,0,-0.04272935539484024
29359,1,-0.0503513365983963
50670,0,-0.025581205263733864
90239,0,-0.03901845961809158
31881,0,-0.014701839536428452
95316,1,-0.029936816543340683
40740,1,-0.05216134712100029
59286,0,-0.32372990250587463
17380,0,-0.01760522648692131
78706,0,-0.03868386149406433
74716,1,-0.04859323427081108
27335,1,-0.01022434700280428
85438,1,-0.04893713444471359
56846,1,-0.0526132807135582
17485,1,-0.04792269319295883
11291,1,-0.050356097519397736
11134,0,-0.059303976595401764
57907,0,-0.051046982407569885
86489,1,-0.05090877786278725
87896,1,-0.052651505917310715
3728,1,-0.041495099663734436
25550,1,-0.047091249376535416
63144,0,-0.16867803037166595
53490,0,-0.03245564177632332
74328,0,-0.07401005178689957
5005,1,-0.08008323609828949
59185,0,-0.029485046863555908
46941,0,-0.03549119085073471
99466,0,-0.03428897261619568
76781,1,-0.25191357731819153
74655,0,-0.03511201962828636
98509,0,-0.04264882206916809
29495,1,-0.03721227869391441
41963,1,-0.10239221155643463
25506,1,-0.04815549775958061
92879,1,-0.03119858168065548
52848,0,-0.06404772400856018
48094,1,-0.04391280189156532
77339,0,-0.0633775070309639
104882,1,-0.059149377048015594
36866,0,-0.047121044248342514
44973,1,-0.06752154231071472
57065,1,-0.031772226095199585
92878,0,-0.06473100185394287
4154,1,-0.05533481761813164
8960,0,-0.06120148301124573
53267,0,-0.05418706312775612
56435,0,-0.029003776609897614
29275,1,-0.06228947266936302
75048,1,-0.047480229288339615
15964,0,-0.0630459263920784
81816,0,-0.04219510406255722
92941,1,-0.03133295476436615
105928,0,-0.0782751590013504
82876,0,-0.03181437775492668
66510,1,-0.048090968281030655
4580,0,-0.0346122644841671
86553,1,-0.054605577141046524
88136,1,-0.03983842581510544
39633,1,-0.04039397090673447
66539,1,-0.055531393736600876
6185,1,-0.054742369800806046
99221,0,-0.05767656862735748
33371,0,-0.045438703149557114
70734,0,-0.0501132607460022
6179,1,-0.05182568356394768
42513,1,-0.06333062797784805
728,0,-0.057834770530462265
103910,1,-0.05046241730451584
57942,0,-0.03312337026000023
57682,1,-0.03984048590064049
39666,1,-0.058047953993082047
69544,0,-0.05104924738407135
69872,1,-0.03903496637940407
20809,0,-0.034019965678453445
100835,1,-0.049461666494607925
83415,0,-0.04681701958179474
21681,0,-0.04827557131648064
84276,0,-0.04127252474427223
51424,0,-0.040528371930122375
84519,0,-0.07033931463956833
86026,0,-0.06331731379032135
99557,0,-0.044382959604263306
6744,1,-0.05030905455350876
78188,1,-0.05145809426903725
4745,0,-0.05799452215433121
58225,0,-0.04969104751944542
95102,1,-0.04427838698029518
106232,0,-0.045982491225004196
93937,0,-0.054957229644060135
17740,0,-0.038065169006586075
89797,1,-0.047181203961372375
106746,0,-0.05505099147558212
86494,0,-0.0411844402551651
5466,1,-0.05506046861410141
66825,1,-0.052877556532621384
20568,1,-0.05630176514387131
83714,0,-0.0392938032746315
4293,0,-0.0467706061899662
19596,1,-0.14172455668449402
78937,1,-0.04974379390478134
84574,1,-0.05291181802749634
57968,0,-0.04685034975409508
57865,1,-0.04123614728450775
68625,1,-0.04873550683259964
65000,1,-0.04217064753174782
104152,0,-0.06908651441335678
21944,1,-0.02856433019042015
12081,1,-0.05241895467042923
45618,1,-0.08664417266845703
86642,1,-0.04367581382393837
99334,1,-0.05032605677843094
55690,1,-0.12662728130817413
620,1,-0.05866733938455582
49198,0,-0.05545809119939804
106086,0,-0.03629715368151665
45883,1,-0.028093278408050537
